source_row,document_identity,qatarenergy_document_no,vendor_document_no,project_document_no,revision,revision_raw,issue_code,review_code,revision_type,revision_rank,revision_band,is_latest_revision,revision_status,match_status,match_method,reason,document_title,discipline,originator,issued_date,workbook_latest_flag,renumbering_note,is_exception,exception_reason
5934,4391M4TY5190003,4391-M4TY-5-19-0003,EMAIL FROM DARIO,,A,A,AFC,AFC,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),"METHOD STATEMENT FOR WATER FILLING, REINSTATEMENT LEAK TEST ACTIVITIES FOR NGL 4",MECH-COMM,MG,2026-03-09 00:00:00,NL,False,False,
5935,4391MTY5190076,4391-MTY-5-19-0076,EMAIL FROM HARIHARAN,,A,A,AFC,AFC,ALPHABETIC,0,1,True,LATEST,NOT_MATCHED,,highest revision in group (4 row(s)); band=ALPHABETIC rank=0,"METHOD STATEMENT FOR ASSEMBLY, INSTALLATION, TESTING AND COMMISSIONING OF 4 NOS EXPLOSION PROOF MONORAIL HOISTS",MECH,MG,2026-03-09 00:00:00,L,False,False,
5936,VEN4391M4TY2190002,VEN-4391-M4TY-2-19-0002,184-ABB-MEDGULF-0154,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),METHOD OF STATEMENT FOR 2 NOS MNS 11KW DOL FEEDER MODULES TESTING & INSTALLATION,ELE,ABB-ELE,2026-03-10 00:00:00,NL,False,False,
5937,4391M2UT5520101001,4391-M2UT-5-52-0101-001,TL-0519,,B,B,RE-AFC,AFC,ALPHABETIC,1,1,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),PIPING GAD FOR KAHRAMAA WATER SUPPLY TO LER-25,MECH-DWG,TEB,2026-03-10 00:00:00,NL,False,False,
5938,4391M2UT5520105001,4391-M2UT-5-52-0105-001,TL-0519,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),PIPING GAD FOR KAHRAMAA WATER SUPPLY TO LER-25,MECH-DWG,TEB,2026-03-10 00:00:00,NL,False,False,
5939,4391M2UT5520106001,4391-M2UT-5-52-0106-001,TL-0519,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),PIPING GAD FOR KAHRAMAA WATER SUPPLY TO LER-25,MECH-DWG,TEB,2026-03-10 00:00:00,NL,False,False,
5940,4391M2UT5520107001,4391-M2UT-5-52-0107-001,TL-0519,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),PIPING GAD FOR KAHRAMAA WATER SUPPLY TO LER-25,MECH-DWG,TEB,2026-03-10 00:00:00,NL,False,False,
5941,43916TNR0025,4391-6-TNR-0025,EMAIL FROM RAMACHANDRAN,,2,2,RE-IFC,CODE-10,NUMERIC,2,0,True,LATEST,NOT_MATCHED,,highest revision in group (3 row(s)); band=NUMERIC rank=2,PROCESS TAG NUMBER REQUEST-0025,PROCESS-TNR,MG/UNIDRO,2026-03-10 00:00:00,L,False,False,
5942,4391MTY1190112,4391-MTY-1-19-0112,EMAIL FROM AKSHAY,,0,0,IFC,CODE-3,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),METHOD STATEMENT FOR THE CUTTING OF 1300mm DIA VCP PIPE,CIVIL,MG,2026-03-10 00:00:00,NL,False,False,
5943,VEN4391MTY5250030,VEN-4391-MTY-5-25-0030,EMAIL FROM VIGNESH JG-KC-09-AA-36,,3,3,RE-IFA,CODE-10,NUMERIC,3,0,True,LATEST,NOT_MATCHED,,highest revision in group (4 row(s)); band=NUMERIC rank=3,INSPECTION AND TEST PLAN FOR EXPLOSION PROOF MOTORIZED CHAIN HOIST,MECH,JAIDAH,2026-03-10 00:00:00,L,False,False,
5944,4391MTY3040010,4391-MTY-3-04-0010,EMAIL FROM PHILIP,,0,0,IFC,CODE-3,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),PROJECT CONTINUITY AND EMERGENCY EVACUATION PLAN,HSE,MG,2026-03-10 00:00:00,NL,False,False,
5945,4391MTY0170049,4391-MTY-0-17-0049,-,,0,0,IFI,CODE-2,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,SIMOPS TERMS OF REFERENCE (TOR) / PACKAGE,GEN,MG,2023-06-12 00:00:00,L,False,False,
5946,4391MTY0160061,4391-MTY-0-16-0061,-,,0,0,IFC,CODE-10,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,CERTIFICATES FOR BCP DEPARTMENT STAMP (DIESEL ENGINE POWERED HYDRAULIC OPERATED FORKLIFT TRUCK WITH SIDE SHIFTER),BCP,MG,2023-06-12 00:00:00,L,False,False,
5947,4391MTY1190041,4391-MTY-1-19-0041,-,,2,2,IFA,CODE-2,NUMERIC,2,0,False,OLD,NOT_MATCHED,,superseded by revision '5' (band=NUMERIC),LIFTING METHOD STATEMENT FOR THE LOADING AND UNLOADING OF PERMEATION GROUTING EQUIPMENT,CIVIL,MG,2023-06-12 00:00:00,NL,False,False,
5948,4391MTY1190028,4391-MTY-1-19-0028,-,,E,E,IFA,CODE-2,ALPHABETIC,4,1,False,OLD,NOT_MATCHED,,superseded by revision 'F' (band=ALPHABETIC),METHOD STATEMENT FOR DEWATERING WORK AND DEWATERING SYSTEM INSTALLATION,CIVIL,MG,2023-06-12 00:00:00,NL,False,False,
5949,4391MTY3000002,4391-MTY-3-00-0002,-,,0,0,IFI,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),LEGAL AND OTHER REQUIREMENTS COMPLIANCE REGISTER,HSE,MG,2023-06-13 00:00:00,NL,False,False,
5950,4391M1TY1500002001,4391-M1TY-1-50-0002-001,TN-0598,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),NGL1 AREA - CIVIL GENERAL ARRANGEMENT DRAWING (1),CIVIL-DWG,TEN,2023-06-14 00:00:00,NL,False,False,
5951,4391M3UT1700002001,4391-M3UT-1-70-0002-001,TN-0598,,A,A,IFA,CODE-1,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'G' (band=ALPHABETIC),GA AND DETAILS FOR NEW HOLDING SUMP 6834-T-24 (1),CIVIL-DWG,TEN,2023-06-14 00:00:00,NL,False,False,
5952,4391M3UT1700002002,4391-M3UT-1-70-0002-002,TN-0598,,A,A,IFA,CODE-1,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'G' (band=ALPHABETIC),GA AND DETAILS OF NEW HOLDING SUMP 6834-T-24 (2),CIVIL-DWG,TEN,2023-06-14 00:00:00,NL,False,False,
5953,MEWTP5150002,MEWTP-5-15-0002,TN-0530,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),MATERIAL REQUISITION FOR STORAGE TANKS,MECH,TEN,2023-06-14 00:00:00,NL,False,False,
5954,MEWTP5130004,MEWTP-5-13-0004,TN-0530,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),MECHANICAL DATASHEET FOR MEWTP-BTEX RICH WATER EQUALIZATION TANKS (T-8950 A/B),MECH,TEN,2023-06-14 00:00:00,NL,False,False,
5955,MEWTP5170002,MEWTP-5-17-0002,TN-0557,,2,2,IFA,CODE-1,NUMERIC,2,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),TECHNICAL BID TABULATION FOR STORAGE TANKS,MECH,TEN,2023-06-14 00:00:00,NL,False,False,
5956,4391MEWTP5290001,4391-MEWTP-5-29-0001,TN-0564,,2,2,IFA,CODE-1,NUMERIC,2,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),HVAC DESIGN PHILOSOPHY,MECH,TEN,2023-06-14 00:00:00,NL,False,False,
5957,4391MEWTP5150001,4391-MEWTP-5-15-0001,TN-0600,,1,1,CAN,CODE-11,NUMERIC,1,0,True,LATEST,NOT_MATCHED,,highest revision in group (2 row(s)); band=NUMERIC rank=1,MATERIAL REQUISITION FOR NEW EFFLUENT WATER TREATMENT PLANT PACKAGE (NEWTP),MECH,TEN,2023-06-15 00:00:00,L,False,False,
5958,4391MEWTP5130001,4391-MEWTP-5-13-0001,TN-0600,,1,1,CAN,CODE-11,NUMERIC,1,0,True,LATEST,NOT_MATCHED,,highest revision in group (2 row(s)); band=NUMERIC rank=1,MECHANICAL DATASHEET FOR NEW EFFLUENT WATER TREATMENT PLANT PACKAGE (NEWTP),MECH,TEN,2023-06-15 00:00:00,L,False,False,
5959,4391MEWTP5140001,4391-MEWTP-5-14-0001,TN-0600,,1,1,CAN,CODE-11,NUMERIC,1,0,True,LATEST,NOT_MATCHED,,highest revision in group (2 row(s)); band=NUMERIC rank=1,TECHNICAL SPECIFICATION FOR NEW EFFLUENT WATER TREATMENT PLANT PACKAGE (NEWTP),MECH,TEN,2023-06-15 00:00:00,L,False,False,
5960,43911MS0062,4391-1-MS-0062,-,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),MATERIAL SUBMITTAL FOR SUMP PITS EMBEDDED MATERIALS,CIVIL-MS,MG,2023-06-15 00:00:00,NL,False,False,
5961,4391MGEN1620001001,4391-MGEN-1-62-0001-001,TN-0585,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),UNDERGROUND DRAINAGE NETWORK KEY PLAN,CIVIL-DWG,TEN,2023-06-15 00:00:00,NL,False,False,
5962,4391MTY1500001001,4391-MTY-1-50-0001-001,TN-0585,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),CIVIL GENERAL ARRANGEMENT KEY PLAN,CIVIL-DWG,TEN,2023-06-15 00:00:00,NL,False,False,
5963,4391MTY1620002001,4391-MTY-1-62-0002-001,TN-0585,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),DRAINAGE INSTALLATION DETAILS,CIVIL-DWG,TEN,2023-06-15 00:00:00,NL,False,False,
5964,MEWTP5170001,MEWTP-5-17-0001,TN-0614,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),TECHNICAL BID EVALUATION FOR NEWTP PACKAGE,MECH,TEN,2023-06-15 00:00:00,NL,False,False,
5965,4391MTY3130001,4391-MTY-3-13-0001,TN-0567,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),FIRE FIGHTING EQUIPMENT AND SAFETY EQUIPMENT DATASHEET,HSE,TEN,2023-06-17 00:00:00,NL,False,False,
5966,4391MTY3140001,4391-MTY-3-14-0001,TN-0567,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),FIRE FIGHTING EQUIPMENT AND SAFETY EQUIPMENT SPEC,HSE,TEN,2023-06-17 00:00:00,NL,False,False,
5967,4391MTY3310001,4391-MTY-3-31-0001,TN-0567,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),"MTO FOR FIREFIGHTING,SAFETY EQUIPMENT AND SAFETY SIGNS",HSE,TEN,2023-06-17 00:00:00,NL,False,False,
5968,MEWTP3150001,MEWTP-3-15-0001,TN-0567,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),MATERIAL REQUISITION FOR FIRE SUPRESSION SYSTEM FOR MEWTP LER / SS BUILDING,HSE,TEN,2023-06-17 00:00:00,NL,False,False,
5969,MEWTP3450001,MEWTP-3-45-0001,TN-0552,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),SCOPE OF WORK FOR RAM STUDY,HSE,TEN,2023-06-17 00:00:00,NL,False,False,
5970,4391M1UT5520008001,4391-M1UT-5-52-0008-001,TN-0588,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-047,MECH-DWG,TEN,2023-06-17 00:00:00,NL,False,False,
5971,4391MTY5320001,4391-MTY-5-32-0001,TN-0587,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),VALVE INDEX,MECH,TEN,2023-06-17 00:00:00,NL,False,False,
5972,4391MTY0010001,4391-MTY-0-01-0001,TN-0518,,A,A,IFA,CODE-1,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),LIST OF PROPOSED SOFTWARE,GEN,TEN,2023-06-17 00:00:00,NL,False,False,
5973,4391M4TY1120001,4391-M4TY-1-12-0001,TN-0612,,0,0,IFC,CODE-3,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),DESIGN CALCULATION FOR NEW HOLDING SUMP-NGL4 (T-8947),CIVIL,TEN,2023-06-18 00:00:00,NL,False,False,
5974,4391M4891700003001,4391-M489-1-70-0003-001,TN-0612,,0,0,IFC,CODE-3,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),G.A AND DETAILS FOR NEW HOLDING TANK T-8947 (1),CIVIL-DWG,TEN,2023-06-18 00:00:00,NL,False,False,
5975,4391M4891700003002,4391-M489-1-70-0003-002,TN-0612,,0,0,IFC,CODE-3,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),G.A AND DETAILS FOR NEW HOLDING TANK T-8947 (2),CIVIL-DWG,TEN,2023-06-18 00:00:00,NL,False,False,
5976,4391MTY0170006,4391-MTY-0-17-0006,TN-0518,,1,1,IFA,CODE-10,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),CRITICALITY RATING EVALUATION PROCEDURE AND REPORT,GEN,TEN,2023-06-18 00:00:00,NL,False,False,
5977,4391MTY4130002,4391-MTY-4-13-0002,TN-0559,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),DATASHEET FOR RESTRICTION ORIFICES,INST,TEN,2023-06-18 00:00:00,NL,False,False,
5978,4391MTY4130008,4391-MTY-4-13-0008,TN-0559,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),DATASHEET FOR FLOW ELEMENTS,INST,TEN,2023-06-18 00:00:00,NL,False,False,
5979,4391MTY4150005,4391-MTY-4-15-0005,TN-0568,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),MATERIAL REQUISITION FOR FLOW ELEMENTS AND RESTRICTION ORIFICES,INST,TEN,2023-06-18 00:00:00,NL,False,False,
5980,MEWTP8760003001,MEWTP-8-76-0003-001,TN-0610,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),OVERALL BLOCK DIAGRAM,INST-DWG,TEN,2023-06-18 00:00:00,NL,False,False,
5981,4391WPR0044,4391-WPR-0044,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.0044 (09-JUNE-2023 TO 15-JUNE-2023),WPR,MG,2023-06-18 00:00:00,L,False,True,3 rows share the highest revision '0'; latest is ambiguous
5982,4391MTY1120006,4391-MTY-1-12-0006,TN-0611,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),DESIGN CALCULATION FOR BOX CULVERT,CIVIL,TEN,2023-06-18 00:00:00,NL,False,False,
5983,4391M3UT1700005001,4391-M3UT-1-70-0005-001,TN-0608,,A,A,IFA,CODE-2,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'K' (band=ALPHABETIC),GA AND DETAILS FOR NEW HOLDING SUMP 6834-T-26 (1),CIVIL-DWG,TEN,2023-06-18 00:00:00,NL,False,False,
5984,4391M3UT1700005002,4391-M3UT-1-70-0005-002,TN-0608,,A,A,IFA,CODE-2,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'H' (band=ALPHABETIC),GA AND DETAILS FOR NEW HOLDING SUMP 6834-T-26 (2),CIVIL-DWG,TEN,2023-06-18 00:00:00,NL,False,False,
5985,MEWTP1640010001,MEWTP-1-64-0010-001,TN-0608,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),MESAIEED AREA-DETAILS OF BOX CULVERT (1),CIVIL-DWG,TEN,2023-06-18 00:00:00,NL,False,False,
5986,MEWTP1640010002,MEWTP-1-64-0010-002,TN-0608,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),MESAIEED AREA-DETAILS OF BOX CULVERT (2),CIVIL-DWG,TEN,2023-06-18 00:00:00,NL,False,False,
5987,43911MS0063,4391-1-MS-0063,-,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),MATERIAL SUBMITTAL FOR FILLER BOARD,CIVIL-MS,MG,2023-06-19 00:00:00,NL,False,False,
5988,4391MTY5050014,4391-MTY-5-05-0014,-,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),HOT DIP GALVANIZING PROCEDURE – M/s QATAR GALVANIZING CO. W.L.L,MECH-QAQC,MG,2023-06-19 00:00:00,NL,False,False,
5989,4391MTY5250013,4391-MTY-5-25-0013,-,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),INSPECTION & TEST PLAN FOR HOT DIP GALVANIZING WORKS – M/s QATAR GALVANIZING CO. W.L.L,MECH-QAQC,MG,2023-06-19 00:00:00,NL,False,False,
5990,4391MTY1870004001,4391-MTY-1-87-0004-001,TN-0532,,A,A,IFA,AFC,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),STANDARD DRAWING-BELOW & ABOVE GROUND CONCRETE PROTECTION,CIVIL-DWG,TEN,2023-06-19 00:00:00,NL,False,False,
5991,4391MTY1140007,4391-MTY-1-14-0007,TN-0542,,A,A,IFA,CODE-2,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),SPECIFICATION FOR DRAINAGE AND PLUMBING,CIVIL,TEN,2023-06-19 00:00:00,NL,False,False,
5992,4391M1TY1500001001,4391-M1TY-1-50-0001-001,TN-0543,,2,2,IFA,CODE-1,NUMERIC,2,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),NGL1 AREA - CIVIL GENERAL ARRANGEMENT DRAWING (KEY PLAN),CIVIL-DWG,TEN,2023-06-19 00:00:00,NL,False,False,
5993,4391MTY1700001001,4391-MTY-1-70-0001-001,TN-0543,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),STANDARD DRAWING FOR MISCELLANEOUS PITS,CIVIL-DWG,TEN,2023-06-19 00:00:00,NL,False,False,
5994,4391MTY1700001002,4391-MTY-1-70-0001-002,TN-0543,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),STANDARD DRAWING FOR MISCELLANEOUS PITS,CIVIL-DWG,TEN,2023-06-19 00:00:00,NL,False,False,
5995,4391M1TY1500003001,4391-M1TY-1-50-0003-001,TN-0548,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),NGL1 AREA- CIVIL GENERAL ARRANGEMENT DRAWING (3),CIVIL-DWG,TEN,2023-06-19 00:00:00,NL,False,False,
5996,4391MTY5250006,4391-MTY-5-25-0006,-,,0,0,IFC,CODE-3,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),INSPECTION & TEST PLAN FOR PAINTING WORKS (SHOP & FIELD),MECH-QAQC,MG,2023-06-19 00:00:00,NL,False,False,
5997,MEWTP5170004,MEWTP-5-17-0004,TN-0620,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),ADDENDUM TO TECHNICAL BID TABULATION FOR NEWTP PACKAGE,MECH,TEN,2023-06-20 00:00:00,NL,False,False,
5998,VEN4391MTY1120002,VEN-4391-MTY-1-12-0002,QT169-OT-001,,2,2,IFA,CODE-3,NUMERIC,2,0,True,LATEST,NOT_MATCHED,,highest revision in group (3 row(s)); band=NUMERIC rank=2,DESIGN REPORT GROUTING FOR SHORING WALL-PART-1 NGL-1,CIVIL,BAUER,2023-06-21 00:00:00,L,False,False,
5999,4391MTY2050001,4391-MTY-2-05-0001,-,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),QUALITY CONTROL PROCEDURE FOR ELECTRICAL WORKS,ELE-QAQC,MG,2023-06-21 00:00:00,NL,False,False,
6000,43911MS0057,4391-1-MS-0057,-,,1,1,IFC,CODE-10,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '10' (band=NUMERIC),MATERIAL SUBMITTAL FOR GRE PIPE AND FITTINGS FOR UNDERGROUND DRAINAGE,CIVIL-MS,MG,2023-06-21 00:00:00,NL,False,False,
6001,43918TNR0004,4391-8-TNR-0004,TN-0577,,0,0,IFC,CODE-10,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,TELECOM TAG NUMBER REQUEST-0004,TELECOM-TNR,TEN,2023-06-21 00:00:00,L,False,False,
6002,4391M1UT5520026001,4391-M1UT-5-52-0026-001,TN-0609,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'E' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-065,MECH-DWG,TEN,2023-06-21 00:00:00,NL,False,False,
6003,4391M2NAT5520001001,4391-M2NAT-5-52-0001-001,TN-0609,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'E' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-069,MECH-DWG,TEN,2023-06-21 00:00:00,NL,False,False,
6004,4391M2NAT5520003001,4391-M2NAT-5-52-0003-001,TN-0609,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-080,MECH-DWG,TEN,2023-06-21 00:00:00,NL,False,False,
6005,4391M2NAT5520004001,4391-M2NAT-5-52-0004-001,TN-0609,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-081,MECH-DWG,TEN,2023-06-21 00:00:00,NL,False,False,
6006,4391M2NAT5520005001,4391-M2NAT-5-52-0005-001,TN-0609,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-082,MECH-DWG,TEN,2023-06-21 00:00:00,NL,False,False,
6007,4391M3GE5520001001,4391-M3GE-5-52-0001-001,TN-0609,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-021,MECH-DWG,TEN,2023-06-21 00:00:00,NL,False,False,
6008,4391M3GE5520002001,4391-M3GE-5-52-0002-001,TN-0609,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-022,MECH-DWG,TEN,2023-06-21 00:00:00,NL,False,False,
6009,4391M3GE5520003001,4391-M3GE-5-52-0003-001,TN-0609,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),PIPING GENERAL ARRANGEMENT AREA-023,MECH-DWG,TEN,2023-06-21 00:00:00,NL,False,False,
6010,4391M2TY1120005,4391-M2TY-1-12-0005,TN-0582,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),DESIGN CALCULATION FOR DRAINAGE- NGL2,CIVIL,TEN,2023-06-22 00:00:00,NL,False,False,
6011,4391M1UT4300001,4391-M1UT-4-30-0001,TN-0583,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),INSTRUMENT SCHEDULE NGL-1&2,INST-DWG,TEN,2023-06-22 00:00:00,NL,False,False,
6012,4391M1UT4390001,4391-M1UT-4-39-0001,TN-0583,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),I/O SCHEDULE DCS NGL-1 & 2,INST-DWG,TEN,2023-06-22 00:00:00,NL,False,False,
6013,4391M1UT4390002,4391-M1UT-4-39-0002,TN-0583,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),I/O SCHEDULE ESD NGL-1 & 2,INST-DWG,TEN,2023-06-22 00:00:00,NL,False,False,
6014,4391M1UT4390003,4391-M1UT-4-39-0003,TN-0583,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),I/O SCHEDULE F&G NGL 1&2,INST-DWG,TEN,2023-06-22 00:00:00,NL,False,False,
6015,4391M3UT4300001,4391-M3UT-4-30-0001,TN-0583,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),INSTRUMENT SCHEDULE,INST-DWG,TEN,2023-06-22 00:00:00,NL,False,False,
6016,4391M3UT4390001,4391-M3UT-4-39-0001,TN-0583,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),I/O SCHEDULE DCS-NGL-3,INST-DWG,TEN,2023-06-22 00:00:00,NL,False,False,
6017,4391M3UT4390002,4391-M3UT-4-39-0002,TN-0583,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),I/O SCHEDULE ESD-NGL-3,INST-DWG,TEN,2023-06-22 00:00:00,NL,False,False,
