source_row,document_identity,qatarenergy_document_no,vendor_document_no,project_document_no,revision,revision_raw,issue_code,review_code,revision_type,revision_rank,revision_band,is_latest_revision,revision_status,match_status,match_method,reason,document_title,discipline,originator,issued_date,workbook_latest_flag,renumbering_note,is_exception,exception_reason
235,4391WPR0026,4391-WPR-0026,TL-0264,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0026 WPR (24-JAN-25 TO 30-JAN-25),WPR,TEB,2025-02-04 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
236,4391WPR0028,4391-WPR-0028,TL-0309,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,Weekly Progress Report-0028 WPR (7-Feb-25 to 13-Feb-25),WPR,TEB,2025-02-18 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
237,4391WPR0029,4391-WPR-0029,TL-0312,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0029 WPR (14-FEB-25 TO 20-FEB-25),WPR,TEB,2025-02-18 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
239,43910CV00XX,4391-0-CV-00xx,-,,0,0,IFC,MG,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,CV OF KANDASAMY PERUMALSAMY - COMMISSIONING MANAGER,CV,MG,2023-06-18 00:00:00,,False,True,2 rows share the highest revision '0'; latest is ambiguous
242,VENMEWTP1120013,VEN-MEWTP-1-12-0013,ASMA-TN-0082A,,,0.1,IFC,IFI,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_UNRECOGNISED_FORMAT,DESIGN CALCULATION OF DAF PLATFORM A & B,CIVIL,ASMA,2025-11-03 00:00:00,,False,True,revision '0.1' could not be parsed (REV_UNRECOGNISED_FORMAT)
286,4391MTY3040002,4391-MTY-3-04-0002,TL-0077,,5,5,RE-IFA,TEB,NUMERIC,5,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,HSE PLAN (HEALTH SAFETY AND ENVIRONMENTAL),HSE,TEB/MG,2025-05-04 00:00:00,,False,True,2 rows share the highest revision '5'; latest is ambiguous
287,4391EIR0094,4391-EIR-0094,TL-0086,,0,0,IFC,TEB,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,"HEALTH, SAFETY, & ENVIRONMENT DATA RETRIEVAL REQUEST-0001",EIR,TEB,2024-10-17 00:00:00,,False,True,2 rows share the highest revision '0'; latest is ambiguous
291,43911TQ0002,4391-1-TQ-0002,TN-1092,,0,0,IFC,TEN,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,TECHNICAL QUERY QNG COORDINATES FOR EXISTING DUCT BANKS,CIVIL,TEN,2023-12-25 00:00:00,,False,True,2 rows share the highest revision '0'; latest is ambiguous
293,4391MTY1840001001,4391-MTY-1-84-0001-001,TN-1033,,0,0,IFC,TEN,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,DRAWINGS FOR IRRIGATION TRANSFER PUMP,CIVIL,TEN,2023-12-10 00:00:00,,False,True,2 rows share the highest revision '0'; latest is ambiguous
304,4391EFF20006001,4391-EFF-20006-001,TN-1044,,0,0,IFC,TEN,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,"ISOMETRIC LINE NO. 3""-EFF-20006-37011X",ISOMETRIC,TEN,2024-01-05 00:00:00,,False,True,2 rows share the highest revision '0'; latest is ambiguous
314,ISOINDEXSYS001,ISO-Index Sys-001,-,,,-,IFI,IFI,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,ISOMETRIC DRAWINGS OF NGL 1 & 2 (Composite Pipe Industries),ISOMETRIC,TEN,2024-01-15 00:00:00,-,False,True,revision '-' could not be parsed (REV_EMPTY)
327,MASTER05032024,MASTER-05-03-2024,-,,,-,IFI,IFI,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,INPUT FOR ISOMETRICS: P&ID,ISOMETRIC,TEN,2024-03-11 00:00:00,L,False,True,revision '-' could not be parsed (REV_EMPTY)
341,ISOINDEXSYS001,ISO-Index Sys-001,-,,,-,IFI,IFI,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,ISOMETRIC DRAWINGS OF NGL 1 & 2 (Composite Pipe Industries),ISOMETRIC,TEN,2024-05-30 00:00:00,L,False,True,revision '-' could not be parsed (REV_EMPTY)
342,ISONGL34,ISO-NGL-3 & 4,-,,,-,IFI,IFI,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS+NGL 3 & 4 (43+2 NOS),ISOMETRIC,TEN,2024-05-30 00:00:00,L,False,True,revision '-' could not be parsed (REV_EMPTY)
343,NGL34ISO,NGL3-4-ISO,-,,,-,IFI,IFI,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,ISOMETRIC DRAWINGS OF NGL 3 & 4,ISOMETRIC,TEN,2024-05-30 00:00:00,L,False,True,revision '-' could not be parsed (REV_EMPTY)
348,ISO,ISO,EMAIL: HIMANSHU,,,-,IFI,IFI,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,FIRE WATER RLMU ISOMETRICS,ISOMETRIC,TEN,2025-01-21 00:00:00,-,False,True,revision '-' could not be parsed (REV_EMPTY)
351,3DMODELINPUTS18011X,3D MODEL-INPUTS-18011X,-,,,-,IFI,IFI,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,PNM_GC21107300_EXT_TN_02293 REF_DOC-3DMODELINPUTS-18011X,-,MG,2023-11-06 00:00:00,L,False,True,revision '-' could not be parsed (REV_EMPTY)
353,4391WPR0075,4391-WPR-0075,TL-0498,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0075 WPR (01 TO 08 JAN 26),WPR,TEB,2026-01-11 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
361,ES5080100001,ES-5-08-0100-001,PARESH EMAIL,,,-,IFI,"CPI,UNI, DAN,SUL",UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,Presentation QP-ENG-STD-018_Development of Technical Drawings,GEN,MG,2023-10-31 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
363,ES5080100001,ES-5-08-0100-001,PARESH EMAIL,,,-,IFI,"CPI,UNI, DAN,SUL",UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,ES-5-08-0100-001-F Template Drawing Sheet-A2 Isometric.dwt,GEN,MG,2023-10-31 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
366,4391WPR0056,4391-WPR-0056,TL-0451,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0056 WPR (22-AUG-25 TO 28-AUG-25),WPR,TEB,2025-08-31 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
367,4391WPR0057,4391-WPR-0057,TL-0454,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0057 WPR (29-AUG-25 TO 04-SEP-25),WPR,TEB,2025-09-07 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
368,4391WPR0058,4391-WPR-0058,TL-0454,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0058 WPR (05-SEP-25 TO 11-SEP-25),WPR,TEB,2025-09-14 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
369,4391WPR0059,4391-WPR-0059,TL-0460,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0059 WPR (12-SEP-25 TO 18-SEP-25),WPR,TEB,2025-09-23 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
370,4391WPR0060,4391-WPR-0060,TL-0464,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0060 WPR (19-SEP-25 TO 25-SEP-25),WPR,TEB,2025-09-28 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
371,4391WPR0061,4391-WPR-0061,TL-0465,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0061 WPR (25-SEP-25 TO 02-OCT-25),WPR,TEB,2025-09-28 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
372,4391WPR0062,4391-WPR-0062,TL-0468,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0062 WPR (02-OCT-25 TO 09-OCT-25),WPR,TEB,2025-10-12 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
373,4391WPR0063,4391-WPR-0063,TL-0470,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0063 WPR (10-OCT-25 TO 16-OCT-25),WPR,TEB,2025-10-19 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
374,4391WPR0064,4391-WPR-0064,TL-0473,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0064 WPR (17 TO 23 OCT 25),WPR,TEB,2025-10-26 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
375,4391WPR0064,4391-WPR-0064,TL-0480,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,Weekly Progress Report-0065 WPR (26 to 30 Oct 25),WPR,TEB,2025-11-02 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
379,4391WPR0066,4391-WPR-0066,TL-0481,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,Weekly Progress Report-0066 WPR (31 OCT to 6 NOV 25),WPR,TEB,2025-11-09 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
380,4391WPR0067,4391-WPR-0067,TL-0483,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,Weekly Progress Report-0067 WPR (07 to 13 NOV 25),WPR,TEB,2025-11-09 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
381,4391WPR0067,4391-WPR-0067,TL-0485,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,Weekly Progress Report-0068 WPR (14 to 20 NOV 25),WPR,TEB,2025-11-23 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
382,4391WPR0069,4391-WPR-0069,TL-0488,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,Weekly Progress Report-0069 WPR (21 to 27 NOV 25),WPR,TEB,2025-12-01 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
383,4391WPR0069,4391-WPR-0069,TL-0491,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,Weekly Progress Report-0070 WPR (28 NOV to 04 DEC 25),WPR,TEB,2025-12-07 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
384,4391WPR0071,4391-WPR-0071,TL-0492,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0071 WPR (05 TO 11 DEC 25),WPR,TEB,2025-12-14 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
385,4391WPR0072,4391-WPR-0072,TL-0493,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0072 WPR (05 TO 18 DEC 25),WPR,TEB,2025-12-21 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
386,4391WPR0050,4391-WPR-0050,TL-0431,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0050 WPR (11-JUL-25 TO 17-JUL-25),WPR,TEB,2025-07-20 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
387,4391WPR0051,4391-WPR-0051,TL-0436,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0051 WPR (18-JUL-25 TO 24-JUL-25),WPR,TEB,2025-07-28 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
388,4391WPR0051,4391-WPR-0051,TL-0444,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0052 WPR (25-JUL-25 TO 31-JUL-25),WPR,TEB,2025-08-06 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
389,4391WPR0053,4391-WPR-0053,TL-0445,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0053 WPR (01-JUL-25 TO 07-AUG-25),WPR,TEB,2025-08-12 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
390,4391WPR0055,4391-WPR-0055,TL-0449,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0055 WPR (15-AUG-25 TO 21-AUG-25),WPR,TEB,2025-08-24 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
391,4391WPR0077,4391-WPR-0077,TL-0505,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0077 WPR (16 JAN 26 TO 22 JAN 26),WPR,TEB,2026-01-11 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
392,4391WPR0078,4391-WPR-0078,TL-0505,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0078 WPR (23 JAN 26 TO 29 JAN 26),WPR,TEB,2026-01-31 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
393,4391WPR0079,4391-WPR-0079,TL-0505,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT - 0079 WPR (30 JAN 2026 TO 05 FEB 2026),WPR,TEB,2026-02-08 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
394,4391WPR0080,4391-WPR-0080,TL-0505,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0080 WPR (06 FEB 26 TO 12 FEB 26),WPR,TEB,2026-02-14 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
395,4391WPR0080,4391-WPR-0080,TL-0516,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0081 WPR (13 FEB 26 TO 19 FEB 26),WPR,TEB,2026-02-21 00:00:00,-,False,True,3 rows share the highest revision '0'; latest is ambiguous
396,4391WPR0082,4391-WPR-0082,TL-0518,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0082 WPR (20 FEB 26 TO 26 FEB 26),WPR,TEB,2026-03-07 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
397,4391WPR0083,4391-WPR-0083,TL-0521,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT-0083 WPR (27 FEB 26 TO 05 MAR 26),WPR,TEB,2026-03-07 00:00:00,-,False,True,2 rows share the highest revision '0'; latest is ambiguous
405,GREISONGL34,GRE ISO - NGL 3 & 4,CPI-TN-0020,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 3 & 4,MECH,CPI,2024-02-14 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
406,GREISONGL12,GRE ISO - NGL 1 & 2,CPI-TN-0021,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE Isometric Drawings – NGL 1& 2 (20 nos)_,MECH,CPI,2024-02-24 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
409,ISO,ISO,TN-0031,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE Isometric Drawings - NGL 1 & 2(60 nos),ISOMETRIC,CPI,2024-03-30 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
410,ISO,ISO,CPI-TN-0032,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 1 & 2(78 NOS),ISOMETRIC,CPI,2024-04-02 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
411,ISO,ISO,CPI-TN-0036,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 1 & 2(78 NOS),ISOMETRIC,CPI,2024-05-08 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
412,ISO,ISO,CPI-TN-0037,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 3 & 4(36 NOS),ISOMETRIC,CPI,2024-05-08 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
413,ISO,ISO,CPI-TN-0038,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 3 & 4(19 NOS),ISOMETRIC,CPI,2024-05-11 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
414,ISO,ISO,CPI-TN-0039,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 3 & 4 (43+2 NOS),ISOMETRIC,CPI,2024-05-13 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
415,ISO,ISO,CPI-TN-0040,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 3 & 4 (18 NOS),ISOMETRIC,CPI,2024-05-13 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
416,ISO,ISO,CPI-TN-0041,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 3 & 4 (20 NOS),ISOMETRIC,CPI,2024-05-15 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
417,ISO,ISO,CPI-TN-0042,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 3 & 4 (4 NOS),ISOMETRIC,CPI,2024-05-15 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
421,ISO,ISO,CPI-TN-0052,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRVE ISOMETRICS DRAWINGS - FIRE WATER SYSTEM,MECH,CPI,2024-07-29 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
423,GREISOMETRICDRAWINGSNGL12,GRE ISOMETRIC DRAWINGS - NGL 1 & 2,CPI-TN-0058,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRE ISOMETRIC DRAWINGS - NGL 1 & 2,MECH,CPI,2024-08-29 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
424,GRVEISO,GRVE-ISO,CPI-TN-0059,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRVE ISOMETRICS DRAWINGS - FIRE WATER SYSTEM,MECH,CPI,2024-08-31 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
425,ISOA1B1C1,"ISO A1,B1&C1",CPI-TN-0060,,,-,IFI,TEN,UNPARSEABLE,0,-1,False,EXCEPTION,NOT_MATCHED,,REV_EMPTY,GRVE ISOMETRICS DRAWINGS - TREATED WATER NETWORK,MECH,CPI,2024-09-10 00:00:00,,False,True,revision '-' could not be parsed (REV_EMPTY)
534,4391WPR0001,4391-WPR-0001,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.001 (12-AUG-2022 TO 18-AUG-2022),WPR,MG,2022-09-05 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
535,4391WPR0002,4391-WPR-0002,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.002 (19-AUG-2022 TO 25-AUG-2022),WPR,MG,2022-09-05 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
536,4391WPR0003,4391-WPR-0003,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.003 (26-AUG-2022 TO 01-SEP-2022),WPR,MG,2022-09-05 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
549,4391WPR0004,4391-WPR-0004,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.004 (02-SEP-2022 TO 08-SEP-2022),WPR,MG,2022-09-11 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
562,4391WPR0005,4391-WPR-0005,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.005 (09-SEP-2022 TO 15-SEP-2022),WPR,MG,2022-09-19 00:00:00,L,False,True,3 rows share the highest revision '0'; latest is ambiguous
573,4391WPR0006,4391-WPR-0006,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.006 (16-SEP-2022 TO 22-SEP-2022),WPR,MG,2022-09-26 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
589,4391WPR0007,4391-WPR-0007,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.007 (23-SEP-2022 TO 29-SEP-2022),WPR,MG,2022-10-03 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
616,4391WPR0008,4391-WPR-0008,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.008 (30-SEP-2022 TO 06-OCT-2022),WPR,MG,2022-10-09 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
637,4391WPR0009,4391-WPR-0009,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.009 (07-OCT-2022 TO 13-OCT-2022),WPR,MG,2022-10-17 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
661,4391WPR0010,4391-WPR-0010,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.010 (14-OCT-2022 TO 20-OCT-2022),WPR,MG,2022-10-23 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
691,4391WPR0011,4391-WPR-0011,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.011 (21-OCT-2022 TO 27-OCT-2022),WPR,MG,2022-10-30 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
744,4391WPR0012,4391-WPR-0012,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.012 (28-OCT-2022 TO 03-NOV-2022),WPR,MG,2022-11-08 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
776,4391WPR0013,4391-WPR-0013,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.013 (04-NOV-2022 TO 10-NOV-2022),WPR,MG,2022-11-13 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
851,4391WPR0014,4391-WPR-0014,-,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.014 (11-NOV-2022 TO 17-NOV-2022),WPR,MG,2022-11-22 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
